CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Recency,TenureDays,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Decile
15675,2011-09-19 13:48:00,2011-03-04 14:21:00,3,323.69,81,198,107.89666666666666,2,3,4,9,At Risk,8
15676,2011-11-21 12:40:00,2011-03-01 10:19:00,3,3435.76,19,265,1145.2533333333333,4,3,1,8,Needs Attention,2
15677,2011-10-21 15:36:00,2011-10-21 15:36:00,1,657.23,49,0,657.23,3,5,3,11,Needs Attention,6
15678,2011-10-18 09:25:00,2011-10-18 09:25:00,1,352.7,53,0,352.7,3,5,4,12,Needs Attention,7
15679,2011-11-15 16:19:00,2011-06-10 08:24:00,4,781.28,24,158,195.32,4,2,3,9,New / Promising,5
15680,2011-11-30 13:46:00,2010-12-08 14:43:00,3,1333.68,9,356,444.56,5,3,2,10,Needs Attention,4
15681,2011-11-14 16:30:00,2011-03-04 13:46:00,5,1426.16,25,255,285.232,4,2,2,8,New / Promising,3
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,117,0,193.75,2,5,5,12,Can't Lose Them,9
15687,2011-12-01 08:33:00,2011-01-13 15:13:00,9,2993.1,9,321,332.56666666666666,5,1,1,7,New / Promising,2
15689,2011-08-12 09:37:00,2010-12-13 09:57:00,2,254.1,120,241,127.05,2,3,4,9,At Risk,8
15690,2011-12-05 15:59:00,2011-08-31 11:40:00,2,239.76,4,96,119.88,5,3,5,13,Needs Attention,9
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,252,0,136.8,1,5,5,11,Can't Lose Them,10
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,28,0,191.04,4,5,5,14,Champions,9
15694,2011-12-09 09:44:00,2010-12-02 07:49:00,14,6479.4,1,372,462.8142857142857,5,1,1,7,New / Promising,1
15695,2011-03-18 08:32:00,2011-03-18 08:31:00,2,409.98,267,0,204.99,1,3,4,8,At Risk,7
15696,2011-11-06 14:02:00,2011-01-17 11:24:00,8,2711.11,33,293,338.88875,3,1,1,5,Needs Attention,2
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,18,0,309.65,4,5,4,13,Champions,8
15700,2011-06-20 16:53:00,2011-06-19 15:36:00,2,696.68,172,1,348.34,2,3,3,8,At Risk,5
15701,2011-12-07 14:39:00,2011-08-21 12:36:00,4,1529.0,2,108,382.25,5,2,2,9,New / Promising,3
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,265,0,211.5,1,5,5,11,Can't Lose Them,9
15704,2011-07-22 13:35:00,2011-05-08 12:42:00,4,2293.62,140,75,573.405,2,2,1,5,Lost / Low Value,2
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,201,0,143.1,1,5,5,11,Can't Lose Them,10
15706,2011-10-07 10:09:00,2011-08-15 14:32:00,4,1060.56,64,52,265.14,3,2,2,7,Needs Attention,4
15707,2011-11-04 14:35:00,2011-09-14 14:19:00,4,916.98,35,51,229.245,3,2,3,8,Needs Attention,5
15708,2011-10-30 10:54:00,2010-12-05 11:12:00,7,3235.25,41,328,462.17857142857144,3,1,1,5,Needs Attention,2
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,284,0,133.25,1,5,5,11,Can't Lose Them,10
15712,2011-11-30 14:09:00,2011-02-25 11:32:00,5,1072.3600000000001,9,278,214.47200000000004,5,2,2,9,New / Promising,4
15713,2011-07-19 13:34:00,2010-12-08 15:16:00,2,356.7,143,222,178.35,2,3,4,9,At Risk,7
15714,2011-11-28 11:26:00,2011-09-23 11:25:00,2,330.03000000000003,12,66,165.01500000000001,5,3,4,12,Needs Attention,8
15716,2011-07-17 11:59:00,2010-12-05 12:26:00,4,1101.1100000000001,146,223,275.27750000000003,2,2,2,6,Lost / Low Value,4
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,234,0,150.3,1,5,5,11,Can't Lose Them,10
15719,2011-11-07 12:29:00,2011-01-06 12:31:00,13,5030.07,33,304,386.92846153846153,3,1,1,5,Needs Attention,1
15720,2011-11-15 14:48:00,2011-11-15 14:48:00,1,598.73,24,0,598.73,4,5,3,12,Loyal,6
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,1,471.40000000000003,12,0,471.40000000000003,5,5,4,14,Champions,7
15722,2011-11-04 11:43:00,2011-02-22 12:24:00,5,2211.21,36,254,442.242,3,2,1,6,Needs Attention,2
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,190.7,365,0,190.7,1,5,5,11,Can't Lose Them,9
15724,2011-05-22 14:40:00,2011-02-28 10:40:00,2,218.25,201,83,109.125,1,3,5,9,At Risk,9
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,15,0,415.25,4,5,4,13,Champions,7
15727,2011-11-23 12:36:00,2010-12-15 15:47:00,7,5159.06,17,342,737.0085714285715,4,1,1,6,New / Promising,1
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,213,0,85.0,1,5,5,11,Can't Lose Them,10
15730,2011-10-05 12:31:00,2011-05-17 12:43:00,3,1120.88,66,140,373.6266666666667,3,3,2,8,Needs Attention,4
15732,2011-05-11 14:24:00,2010-12-02 15:00:00,2,294.12,212,159,147.06,1,3,4,8,At Risk,8
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,283,0,162.3,1,5,5,11,Can't Lose Them,9
15734,2011-08-17 10:50:00,2011-05-23 14:59:00,2,1339.45,115,85,669.725,2,3,2,7,At Risk,4
15737,2011-11-25 11:21:00,2011-04-11 10:01:00,8,1188.1200000000001,15,228,148.51500000000001,4,1,2,7,New / Promising,4
15738,2011-11-21 08:26:00,2010-12-02 12:50:00,16,4812.42,19,353,300.77625,4,1,1,6,New / Promising,1
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,66,0,449.12,3,5,4,12,Needs Attention,7
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,49,0,154.88,3,5,5,13,Needs Attention,10
15743,2011-11-23 17:19:00,2011-06-08 10:14:00,4,775.96,16,168,193.99,4,2,3,9,New / Promising,5
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,78,0,34.8,2,5,5,12,Can't Lose Them,10
15745,2011-11-20 13:45:00,2011-04-17 13:04:00,4,1094.59,19,217,273.6475,4,2,2,8,New / Promising,4
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,134,0,196.88,2,5,5,12,Can't Lose Them,9
15747,2011-11-27 12:26:00,2011-06-20 11:30:00,3,946.64,13,160,315.5466666666667,5,3,2,10,Needs Attention,4
15748,2011-10-30 12:51:00,2011-10-30 12:51:00,1,144.36,40,0,144.36,3,5,5,13,Needs Attention,10
15749,2011-04-18 13:20:00,2011-01-11 12:55:00,3,44534.3,235,97,14844.766666666668,1,3,1,5,At Risk,1
15750,2011-12-07 12:34:00,2010-12-08 10:36:00,8,2463.05,3,364,307.88125,5,1,1,7,New / Promising,2
15752,2011-10-31 11:37:00,2010-12-02 09:43:00,7,2626.6,40,333,375.2285714285714,3,1,1,5,Needs Attention,2
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,305,0,79.2,1,5,5,11,Can't Lose Them,10
15754,2011-10-19 14:40:00,2011-04-07 12:24:00,3,458.57,51,195,152.85666666666665,3,3,4,10,Needs Attention,7
15755,2011-11-29 14:57:00,2011-02-18 11:53:00,6,2364.25,10,284,394.0416666666667,5,1,1,7,New / Promising,2
15756,2011-10-09 13:30:00,2011-04-04 14:00:00,4,528.01,61,187,132.0025,3,2,3,8,Needs Attention,6
15757,2011-10-05 12:14:00,2011-05-06 11:40:00,2,714.42,66,152,357.21,3,3,3,9,Needs Attention,5
15758,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,25,0,205.25,4,5,5,14,Champions,9
15759,2011-05-05 15:13:00,2010-12-16 15:29:00,3,253.04,218,139,84.34666666666666,1,3,4,8,At Risk,8
15762,2011-10-05 16:15:00,2011-09-23 15:17:00,2,583.75,65,12,291.875,3,3,3,9,Needs Attention,6
15763,2011-11-08 09:44:00,2011-09-23 12:10:00,2,1086.92,32,45,543.46,4,3,2,9,Needs Attention,4
15764,2011-09-12 17:58:00,2011-03-08 09:23:00,6,3279.97,88,188,546.6616666666666,2,1,1,4,Lost / Low Value,2
15766,2011-10-06 17:03:00,2011-10-06 17:03:00,1,315.06,64,0,315.06,3,5,4,12,Needs Attention,8
15768,2011-08-16 10:48:00,2011-04-28 09:20:00,3,621.8299999999999,116,110,207.27666666666664,2,3,3,8,At Risk,6
15769,2011-12-02 13:52:00,2010-12-03 15:16:00,26,56252.72,7,363,2163.566153846154,5,1,1,7,New / Promising,1
15773,2011-12-04 12:48:00,2011-12-04 12:48:00,1,635.6800000000001,6,0,635.6800000000001,5,5,3,13,Loyal,6
15774,2011-10-02 12:04:00,2011-10-02 12:04:00,1,270.8,69,0,270.8,3,5,4,12,Needs Attention,8
15775,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,245,0,104.9,1,5,5,11,Can't Lose Them,10
15776,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,133,0,241.62,2,5,5,12,Can't Lose Them,9
15777,2011-04-12 16:43:00,2010-12-13 16:38:00,4,1047.11,241,120,261.7775,1,2,2,5,Lost / Low Value,4
15780,2011-06-09 12:01:00,2010-12-17 11:43:00,3,475.28000000000003,184,174,158.42666666666668,1,3,4,8,At Risk,7
15781,2011-11-14 14:57:00,2011-02-07 09:15:00,3,345.46,25,280,115.15333333333332,4,3,4,11,Needs Attention,8
15782,2011-11-30 10:49:00,2011-09-11 14:29:00,3,2614.7400000000002,10,79,871.58,5,3,1,9,Needs Attention,2
15783,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,11,0,246.3,5,5,5,15,Champions,9
15785,2011-11-07 11:33:00,2011-02-17 14:17:00,5,2328.9700000000003,33,262,465.79400000000004,3,2,1,6,Needs Attention,2
15786,2011-10-24 14:13:00,2011-08-17 13:33:00,3,4919.0,46,68,1639.6666666666667,3,3,1,7,Needs Attention,1
15787,2011-11-13 14:55:00,2011-10-09 13:11:00,3,933.26,26,35,311.08666666666664,4,3,3,10,Needs Attention,5
15789,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,358,0,351.3,1,5,4,10,Can't Lose Them,7
15790,2011-11-29 14:53:00,2011-11-29 14:53:00,1,218.75,10,0,218.75,5,5,5,15,Champions,9
15791,2011-10-27 10:14:00,2011-05-19 15:15:00,2,1612.69,44,160,806.345,3,3,2,8,Needs Attention,3
15793,2011-11-25 09:31:00,2011-03-16 10:45:00,3,965.61,15,253,321.87,4,3,2,9,Needs Attention,4
15795,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,150,0,610.01,2,5,3,10,At Risk,6
15796,2011-12-08 19:55:00,2011-02-10 15:40:00,8,2708.61,1,301,338.57625,5,1,1,7,New / Promising,2
15797,2011-08-18 17:04:00,2011-01-24 15:47:00,4,2207.4,113,206,551.85,2,2,1,5,Lost / Low Value,2
15799,2011-09-25 12:46:00,2011-01-09 15:13:00,3,884.14,76,258,294.7133333333333,2,3,3,8,At Risk,5
15800,2011-08-24 14:23:00,2011-04-07 12:39:00,2,696.89,107,139,348.445,2,3,3,8,At Risk,5
15801,2011-10-24 13:52:00,2011-08-22 09:53:00,3,1063.95,46,63,354.65000000000003,3,3,2,8,Needs Attention,4
15802,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,143,0,451.42,2,5,4,11,Can't Lose Them,7
15803,2011-10-19 14:56:00,2011-10-19 14:56:00,1,415.82000000000005,51,0,415.82000000000005,3,5,4,12,Needs Attention,7
15804,2011-12-09 12:31:00,2011-05-25 10:12:00,13,4206.39,1,198,323.5684615384616,5,1,1,7,New / Promising,1
15805,2011-11-16 16:32:00,2010-12-10 09:33:00,17,5488.18,23,341,322.83411764705886,4,1,1,6,New / Promising,1
15806,2011-10-24 14:35:00,2011-03-08 09:24:00,3,784.58,46,230,261.5266666666667,3,3,3,9,Needs Attention,5
15807,2011-10-20 14:10:00,2011-09-23 14:43:00,3,903.9,50,26,301.3,3,3,3,9,Needs Attention,5
15808,2011-02-06 14:33:00,2010-12-05 13:05:00,4,3651.27,306,63,912.8175,1,2,1,4,Lost / Low Value,1
15809,2011-11-03 16:40:00,2011-02-10 11:16:00,5,515.77,36,266,103.154,3,2,3,8,Needs Attention,6
15810,2011-09-22 09:38:00,2011-02-16 09:11:00,4,1391.98,79,218,347.995,2,2,2,6,Lost / Low Value,3
15811,2011-11-17 15:31:00,2010-12-09 15:29:00,6,2218.62,22,343,369.77,4,1,1,6,New / Promising,2
15812,2011-08-24 14:19:00,2011-01-26 12:12:00,5,1801.14,107,210,360.228,2,2,2,6,Lost / Low Value,3
15813,2011-05-16 08:13:00,2011-04-14 09:09:00,2,1303.9099999999999,208,31,651.9549999999999,1,3,2,6,At Risk,4
15814,2011-11-23 08:17:00,2011-10-20 09:04:00,4,1945.33,17,33,486.3325,4,2,2,8,New / Promising,3
15815,2011-10-07 12:42:00,2011-03-25 08:43:00,5,2100.6,64,196,420.12,3,2,1,6,Needs Attention,2
15819,2011-10-21 14:50:00,2011-03-08 09:45:00,4,1905.45,49,227,476.3625,3,2,2,7,Needs Attention,3
15820,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,320,0,206.98,1,5,5,11,Can't Lose Them,9
15821,2011-10-26 15:48:00,2011-10-09 13:28:00,2,570.96,44,17,285.48,3,3,3,9,Needs Attention,6
15822,2011-12-06 14:50:00,2010-12-15 13:38:00,2,885.47,3,356,442.735,5,3,3,11,Needs Attention,5
15823,2010-12-02 15:08:00,2010-12-02 15:08:00,1,15.0,372,0,15.0,1,5,5,11,Can't Lose Them,10
15825,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.94,172,0,532.94,2,5,3,10,At Risk,6
15826,2011-10-14 16:05:00,2011-05-13 10:44:00,3,1654.31,56,154,551.4366666666666,3,3,2,8,Needs Attention,3
15827,2011-09-27 15:35:00,2010-12-02 13:06:00,14,1836.0900000000001,73,299,131.14928571428572,2,1,2,5,Lost / Low Value,3
15829,2011-09-01 16:45:00,2011-07-22 10:23:00,2,636.14,99,41,318.07,2,3,3,8,At Risk,6
15830,2011-11-02 10:40:00,2011-11-02 10:40:00,1,576.0,38,0,576.0,3,5,3,11,Needs Attention,6
15831,2011-10-12 13:14:00,2011-01-19 14:52:00,3,794.64,58,265,264.88,3,3,3,9,Needs Attention,5
15832,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,254,0,836.79,1,5,3,9,At Risk,5
15834,2011-09-30 14:41:00,2011-03-07 17:52:00,4,2225.15,70,206,556.2875,3,2,1,6,Needs Attention,2
15835,2011-10-26 15:47:00,2011-01-13 10:35:00,4,954.09,44,286,238.5225,3,2,2,7,Needs Attention,4
15836,2011-10-20 17:13:00,2011-10-20 17:13:00,1,137.37,50,0,137.37,3,5,5,13,Needs Attention,10
15837,2011-10-06 09:01:00,2011-10-06 09:01:00,1,391.98,65,0,391.98,3,5,4,12,Needs Attention,7
15838,2011-11-28 14:00:00,2010-12-07 11:26:00,19,33643.08,11,356,1770.6884210526316,5,1,1,7,New / Promising,1
15839,2011-11-06 13:54:00,2011-07-14 16:35:00,3,1048.49,33,114,349.49666666666667,3,3,2,8,Needs Attention,4
15840,2011-10-12 09:08:00,2011-06-20 11:42:00,2,355.56,59,113,177.78,3,3,4,10,Needs Attention,7
15841,2011-09-28 12:15:00,2011-01-05 11:25:00,4,1224.06,73,266,306.015,2,2,2,6,Lost / Low Value,4
15843,2011-02-09 10:19:00,2011-02-09 10:19:00,1,118.95000000000002,304,0,118.95000000000002,1,5,5,11,Can't Lose Them,10
15844,2011-10-24 15:19:00,2011-10-24 15:19:00,1,130.73999999999998,46,0,130.73999999999998,3,5,5,13,Needs Attention,10
15845,2011-11-22 09:42:00,2011-01-06 17:19:00,8,3711.77,18,319,463.97125,4,1,1,6,New / Promising,1
15847,2011-11-01 14:41:00,2011-02-24 16:46:00,2,389.27,38,249,194.635,3,3,4,10,Needs Attention,7
15850,2011-11-20 14:14:00,2011-06-24 14:16:00,2,234.88,19,148,117.44,4,3,5,12,Needs Attention,9
15852,2011-06-06 11:22:00,2011-05-26 13:26:00,2,160.71,187,10,80.355,1,3,5,9,At Risk,9
15853,2011-10-19 10:38:00,2011-10-19 10:38:00,1,110.8,52,0,110.8,3,5,5,13,Needs Attention,10
15854,2011-12-05 13:39:00,2010-12-13 11:47:00,12,2969.12,4,357,247.42666666666665,5,1,1,7,New / Promising,2
15855,2011-07-26 10:20:00,2011-03-21 12:32:00,5,712.24,137,126,142.448,2,2,3,7,Lost / Low Value,5
15856,2011-12-05 17:09:00,2010-12-09 13:34:00,27,16143.64,4,361,597.9125925925925,5,1,1,7,New / Promising,1
15857,2011-11-21 12:18:00,2011-11-21 12:18:00,1,297.0,19,0,297.0,4,5,4,13,Champions,8
15858,2011-11-24 12:48:00,2010-12-07 14:31:00,5,1427.57,16,351,285.514,4,2,2,8,New / Promising,3
15860,2011-10-30 11:25:00,2010-12-06 11:38:00,8,965.16,41,327,120.645,3,1,2,6,Needs Attention,4
15861,2011-11-27 15:59:00,2011-03-17 20:12:00,8,3146.92,12,254,393.365,5,1,1,7,New / Promising,2
15862,2011-12-01 13:28:00,2010-12-01 11:21:00,4,832.88,8,365,208.22,5,2,3,10,New / Promising,5
15863,2011-11-14 12:49:00,2011-05-31 11:36:00,2,68.84,26,167,34.42,4,3,5,12,Needs Attention,10
15864,2011-11-17 13:32:00,2011-01-27 16:43:00,6,1936.3200000000002,22,293,322.72,4,1,2,7,New / Promising,3
15865,2011-10-30 12:43:00,2011-05-10 11:44:00,3,895.13,41,173,298.37666666666667,3,3,3,9,Needs Attention,5
15866,2011-08-30 14:09:00,2011-08-30 14:09:00,1,211.89,101,0,211.89,2,5,5,12,Can't Lose Them,9
15867,2011-12-04 13:32:00,2010-12-05 14:17:00,15,3810.14,5,363,254.00933333333333,5,1,1,7,New / Promising,1
15869,2011-03-07 17:23:00,2011-03-07 17:19:00,2,149.64,277,0,74.82,1,3,5,9,At Risk,10
15870,2011-11-07 10:58:00,2011-11-07 10:58:00,1,351.44,33,0,351.44,3,5,4,12,Needs Attention,7
15872,2011-11-25 11:55:00,2011-11-25 11:54:00,2,316.25,15,0,158.125,4,3,4,11,Needs Attention,8
15874,2011-10-07 12:31:00,2011-02-28 13:28:00,7,4405.88,64,220,629.4114285714286,3,1,1,5,Needs Attention,1
15877,2011-12-08 11:53:00,2011-11-22 11:18:00,2,490.33,2,16,245.165,5,3,3,11,Needs Attention,6
15880,2010-12-05 13:00:00,2010-12-05 13:00:00,1,329.03000000000003,369,0,329.03000000000003,1,5,4,10,Can't Lose Them,8
15881,2011-01-31 16:59:00,2010-12-10 13:32:00,5,501.39000000000004,312,52,100.278,1,2,3,6,Lost / Low Value,6
15882,2011-05-25 11:35:00,2010-12-06 13:01:00,4,516.36,199,169,129.09,1,2,3,6,Lost / Low Value,6
15883,2011-12-07 17:05:00,2011-11-06 14:50:00,2,396.48,2,31,198.24,5,3,4,12,Needs Attention,7
15885,2011-09-08 10:43:00,2011-02-03 15:28:00,3,379.35,93,216,126.45,2,3,4,9,At Risk,7
15886,2011-10-10 14:25:00,2011-10-10 14:25:00,1,181.09,60,0,181.09,3,5,5,13,Needs Attention,9
15888,2011-09-20 12:30:00,2011-09-20 12:30:00,1,168.31,81,0,168.31,2,5,5,12,Can't Lose Them,9
15889,2011-07-06 11:10:00,2010-12-05 15:12:00,2,420.07,157,212,210.035,2,3,4,9,At Risk,7
15891,2011-04-27 12:35:00,2011-04-27 12:35:00,1,511.68,227,0,511.68,1,5,3,9,At Risk,6
15894,2011-03-31 13:50:00,2010-12-05 14:06:00,2,258.25,253,115,129.125,1,3,4,8,At Risk,8
15895,2011-07-13 10:27:00,2011-07-13 10:27:00,1,179.17,150,0,179.17,2,5,5,12,Can't Lose Them,9
15897,2011-05-29 13:50:00,2011-05-29 13:32:00,2,208.59,194,0,104.295,1,3,5,9,At Risk,9
15898,2011-12-08 15:23:00,2010-12-06 11:01:00,5,1383.83,1,367,276.76599999999996,5,2,2,9,New / Promising,3
15899,2010-12-06 10:36:00,2010-12-06 10:36:00,1,56.25,369,0,56.25,1,5,5,11,Can't Lose Them,10
15900,2011-11-16 12:19:00,2011-11-16 12:19:00,1,337.28,24,0,337.28,4,5,4,13,Champions,8
15901,2011-11-23 12:43:00,2011-07-08 12:18:00,3,351.73,17,138,117.24333333333334,4,3,4,11,Needs Attention,7
15903,2011-11-30 08:08:00,2011-02-17 14:04:00,7,5126.76,10,285,732.3942857142857,5,1,1,7,New / Promising,1
15904,2011-12-01 14:50:00,2011-12-01 14:50:00,1,164.68,8,0,164.68,5,5,5,15,Champions,9
15906,2011-11-20 12:24:00,2011-03-29 13:28:00,7,1567.69,20,235,223.9557142857143,4,1,2,7,New / Promising,3
15907,2011-12-06 12:21:00,2011-05-13 13:01:00,3,882.72,4,206,294.24,5,3,3,11,Needs Attention,5
15909,2011-06-19 10:38:00,2011-06-19 10:38:00,1,191.94,174,0,191.94,2,5,5,12,Can't Lose Them,9
15910,2011-12-09 10:51:00,2011-01-27 11:55:00,8,1228.88,1,315,153.61,5,1,2,8,New / Promising,4
15912,2011-06-14 14:29:00,2011-04-20 17:10:00,2,264.62,178,54,132.31,2,3,4,9,At Risk,8
15916,2011-11-23 13:46:00,2010-12-08 13:07:00,8,1502.8600000000001,16,350,187.85750000000002,4,1,2,7,New / Promising,3
15917,2011-04-06 10:40:00,2011-04-06 10:40:00,1,123.1,248,0,123.1,1,5,5,11,Can't Lose Them,10
15918,2011-06-02 11:42:00,2011-03-13 15:55:00,2,334.23,191,80,167.115,1,3,4,8,At Risk,8
15919,2011-11-20 11:28:00,2010-12-06 11:26:00,2,525.69,20,349,262.845,4,3,3,10,Needs Attention,6
15920,2011-07-08 15:31:00,2011-07-08 15:16:00,4,167.5,154,0,41.875,2,2,5,9,Lost / Low Value,9
15921,2011-06-20 11:03:00,2011-06-20 11:03:00,1,323.03000000000003,173,0,323.03000000000003,2,5,4,11,Can't Lose Them,8
15922,2010-12-01 13:51:00,2010-12-01 13:51:00,1,369.5,373,0,369.5,1,5,4,10,Can't Lose Them,7
15923,2010-12-02 12:16:00,2010-12-02 12:16:00,1,127.08,373,0,127.08,1,5,5,11,Can't Lose Them,10
15925,2011-05-29 15:35:00,2011-05-29 15:35:00,1,207.15,194,0,207.15,1,5,5,11,Can't Lose Them,9
15930,2011-10-03 14:52:00,2011-10-03 14:52:00,1,426.63,67,0,426.63,3,5,4,12,Needs Attention,7
15932,2011-12-05 17:13:00,2011-02-23 14:50:00,8,2495.87,4,285,311.98375,5,1,1,7,New / Promising,2
15933,2011-11-18 13:14:00,2011-09-14 12:05:00,3,1107.46,21,65,369.15333333333336,4,3,2,9,Needs Attention,4
15935,2011-04-14 13:27:00,2011-04-12 09:35:00,2,416.86,239,2,208.43,1,3,4,8,At Risk,7
15937,2011-10-06 15:48:00,2011-10-06 15:48:00,1,145.35,64,0,145.35,3,5,5,13,Needs Attention,10
15938,2011-08-19 12:56:00,2011-01-20 10:11:00,5,404.58,112,211,80.916,2,2,4,8,Lost / Low Value,7
15939,2011-09-11 11:30:00,2011-01-12 12:43:00,15,6115.01,90,241,407.6673333333334,2,1,1,4,Lost / Low Value,1
15940,2011-02-01 16:18:00,2011-02-01 16:18:00,1,35.8,311,0,35.8,1,5,5,11,Can't Lose Them,10
15942,2011-07-29 09:01:00,2011-07-29 09:01:00,1,337.44,134,0,337.44,2,5,4,11,Can't Lose Them,8
15944,2011-03-08 10:33:00,2011-03-08 10:33:00,1,325.1,277,0,325.1,1,5,4,10,Can't Lose Them,8
15945,2010-12-09 13:14:00,2010-12-09 13:14:00,1,181.0,365,0,181.0,1,5,5,11,Can't Lose Them,9
15947,2011-09-18 10:46:00,2011-09-18 10:46:00,1,1708.24,83,0,1708.24,2,5,2,9,At Risk,3
15948,2011-12-01 15:32:00,2011-10-27 08:35:00,2,955.24,8,35,477.62,5,3,2,10,Needs Attention,4
15949,2011-11-23 09:09:00,2011-09-29 17:34:00,2,364.72,17,54,182.36,4,3,4,11,Needs Attention,7
15950,2011-11-08 11:09:00,2010-12-15 11:56:00,4,1744.71,32,327,436.1775,4,2,2,8,New / Promising,3
15951,2011-12-01 08:34:00,2011-02-27 11:57:00,2,708.22,9,276,354.11,5,3,3,11,Needs Attention,5
15952,2011-11-06 11:18:00,2011-04-28 12:55:00,4,781.91,34,191,195.4775,3,2,3,8,Needs Attention,5
15953,2011-11-24 15:32:00,2010-12-05 15:15:00,8,1657.28,15,354,207.16,4,1,2,7,New / Promising,3
15955,2011-11-15 14:15:00,2010-12-02 11:22:00,14,4416.26,24,348,315.44714285714286,4,1,1,6,New / Promising,1
15957,2011-11-08 12:14:00,2011-11-08 12:14:00,1,428.89,32,0,428.89,4,5,4,13,Champions,7
15958,2011-09-26 13:41:00,2011-09-26 13:41:00,1,104.35,74,0,104.35,2,5,5,12,Can't Lose Them,10
15963,2011-11-20 11:33:00,2011-10-25 13:05:00,2,470.76,20,25,235.38,4,3,4,11,Needs Attention,7
15965,2011-11-22 16:44:00,2010-12-07 13:18:00,4,808.87,17,350,202.2175,4,2,3,9,New / Promising,5
15967,2011-11-16 15:41:00,2011-01-25 11:57:00,2,397.68,23,295,198.84,4,3,4,11,Needs Attention,7
15969,2011-12-07 11:06:00,2011-06-07 12:19:00,3,666.1,3,182,222.03333333333333,5,3,3,11,Needs Attention,6
15970,2011-02-09 12:08:00,2011-02-09 12:08:00,1,314.1,304,0,314.1,1,5,4,10,Can't Lose Them,8
15971,2011-11-22 12:50:00,2011-02-01 16:47:00,12,4199.85,18,293,349.9875,4,1,1,6,New / Promising,1
15973,2010-12-08 11:42:00,2010-12-08 11:42:00,1,307.82000000000005,367,0,307.82000000000005,1,5,4,10,Can't Lose Them,8
15974,2011-10-31 13:13:00,2011-02-24 10:10:00,7,3442.15,39,249,491.7357142857143,3,1,1,5,Needs Attention,2
15975,2011-09-16 13:33:00,2011-09-16 13:33:00,1,371.01,84,0,371.01,2,5,4,11,Can't Lose Them,7
15976,2011-06-27 13:00:00,2011-05-03 17:12:00,2,427.64,165,54,213.82,2,3,4,9,At Risk,7
15977,2011-11-22 13:29:00,2011-10-31 16:24:00,2,1054.73,17,21,527.365,4,3,2,9,Needs Attention,4
15978,2011-09-23 15:21:00,2011-09-23 15:21:00,1,1098.78,77,0,1098.78,2,5,2,9,At Risk,4
15980,2011-09-12 09:41:00,2011-03-30 15:05:00,3,2398.86,89,165,799.62,2,3,1,6,At Risk,2
15981,2011-11-15 08:00:00,2011-02-01 13:50:00,8,3408.48,25,286,426.06,4,1,1,6,New / Promising,2
15983,2011-11-17 17:34:00,2010-12-01 12:15:00,4,1465.12,22,351,366.28,4,2,2,8,New / Promising,3
15984,2011-12-07 12:16:00,2010-12-06 13:21:00,10,2780.63,3,365,278.063,5,1,1,7,New / Promising,2
15985,2011-08-08 16:31:00,2011-04-17 11:04:00,2,1142.42,123,113,571.21,2,3,2,7,At Risk,4
15986,2011-11-09 15:17:00,2011-11-09 15:17:00,1,168.12,30,0,168.12,4,5,5,14,Champions,9
15987,2011-11-27 15:38:00,2010-12-06 08:34:00,7,1432.77,12,356,204.68142857142857,5,1,2,8,New / Promising,3
15988,2011-11-20 13:23:00,2011-11-20 13:23:00,1,156.78,19,0,156.78,4,5,5,14,Champions,9
15990,2011-10-26 15:58:00,2011-02-25 15:35:00,2,792.11,44,243,396.055,3,3,3,9,Needs Attention,5
